Date,Country,Province,ISO3,Confirmed,Fatal,Recovered,Hosp_require,Moderate,Severe,Tests,Vaccinations,Vaccinations_boosters,Vaccinated_once,Vaccinated_full
2020-09-17,Japan,-,JPN,77009,1473.0,69253.0,6267.0,6100.0,167.0,1786342.0,0.0,0.0,0.0,0.0
2020-09-18,Japan,-,JPN,77494,1482.0,69899.0,6107.0,5937.0,170.0,1811516.0,0.0,0.0,0.0,0.0
2020-09-19,Japan,-,JPN,78073,1495.0,70495.0,6122.0,5961.0,161.0,1831246.0,0.0,0.0,0.0,0.0
2020-09-20,Japan,-,JPN,78657,1500.0,71030.0,6121.0,5962.0,159.0,1842506.0,0.0,0.0,0.0,0.0
2020-09-21,Japan,-,JPN,79140,1500.0,71404.0,6230.0,6067.0,163.0,1850661.0,0.0,0.0,0.0,0.0
2020-09-22,Japan,-,JPN,79438,1508.0,71648.0,6273.0,6109.0,164.0,1855240.0,0.0,0.0,0.0,0.0
2020-09-23,Japan,-,JPN,79768,1512.0,71981.0,6238.0,6073.0,165.0,1859693.0,0.0,0.0,0.0,0.0
2020-09-24,Japan,-,JPN,80041,1520.0,72538.0,5989.0,5823.0,166.0,1888156.0,0.0,0.0,0.0,0.0
2020-09-25,Japan,-,JPN,80497,1532.0,73490.0,5465.0,5302.0,163.0,1908707.0,0.0,0.0,0.0,0.0
2020-09-26,Japan,-,JPN,81055,1540.0,74151.0,5349.0,5193.0,156.0,1938827.0,0.0,0.0,0.0,0.0
2020-09-27,Japan,-,JPN,81690,1545.0,74607.0,5520.0,5360.0,160.0,1951249.0,0.0,0.0,0.0,0.0
2020-09-28,Japan,-,JPN,82131,1548.0,74990.0,5579.0,5420.0,159.0,1957973.0,0.0,0.0,0.0,0.0
2020-09-29,Japan,-,JPN,82494,1557.0,75459.0,5459.0,5298.0,161.0,1979929.0,0.0,0.0,0.0,0.0
2020-09-30,Japan,-,JPN,83010,1564.0,76025.0,5409.0,5258.0,151.0,2084894.0,0.0,0.0,0.0,0.0
2020-10-01,Japan,-,JPN,83563,1571.0,76590.0,5381.0,5230.0,151.0,2105963.0,0.0,0.0,0.0,0.0
2020-10-02,Japan,-,JPN,84215,1578.0,77219.0,5406.0,5261.0,145.0,2125762.0,0.0,0.0,0.0,0.0
2020-10-03,Japan,-,JPN,84768,1590.0,77807.0,5365.0,5228.0,137.0,2150084.0,0.0,0.0,0.0,0.0
2020-10-04,Japan,-,JPN,85339,1597.0,78315.0,5411.0,5278.0,133.0,2166131.0,0.0,0.0,0.0,0.0
2020-10-05,Japan,-,JPN,85739,1599.0,78609.0,5495.0,5364.0,131.0,2173035.0,0.0,0.0,0.0,0.0
2020-10-06,Japan,-,JPN,86047,1602.0,79071.0,5351.0,5211.0,140.0,2196831.0,0.0,0.0,0.0,0.0
2020-10-07,Japan,-,JPN,86543,1605.0,79676.0,5225.0,5084.0,141.0,2218653.0,0.0,0.0,0.0,0.0
2020-10-08,Japan,-,JPN,87020,1613.0,80227.0,5157.0,5014.0,143.0,2241629.0,0.0,0.0,0.0,0.0
2020-10-09,Japan,-,JPN,87639,1616.0,80733.0,5266.0,5125.0,141.0,2264683.0,0.0,0.0,0.0,0.0
2020-10-10,Japan,-,JPN,88233,1624.0,81356.0,5230.0,5083.0,147.0,2286070.0,0.0,0.0,0.0,0.0
2020-10-11,Japan,-,JPN,88912,1627.0,81824.0,5414.0,5269.0,145.0,2299045.0,0.0,0.0,0.0,0.0
2020-10-12,Japan,-,JPN,89347,1629.0,82113.0,5570.0,5424.0,146.0,2306033.0,0.0,0.0,0.0,0.0
2020-10-13,Japan,-,JPN,89673,1634.0,82621.0,5377.0,5229.0,148.0,2331011.0,0.0,0.0,0.0,0.0
2020-10-14,Japan,-,JPN,90140,1638.0,83158.0,5296.0,5146.0,150.0,2352231.0,0.0,0.0,0.0,0.0
2020-10-15,Japan,-,JPN,90710,1646.0,83837.0,5188.0,5042.0,146.0,2375927.0,0.0,0.0,0.0,0.0
2020-10-16,Japan,-,JPN,91431,1650.0,84451.0,5310.0,5162.0,148.0,2398408.0,0.0,0.0,0.0,0.0
2020-10-17,Japan,-,JPN,92063,1661.0,85030.0,5346.0,5198.0,148.0,2421043.0,0.0,0.0,0.0,0.0
2020-10-18,Japan,-,JPN,92656,1670.0,85485.0,5471.0,5326.0,145.0,2433665.0,0.0,0.0,0.0,0.0
2020-10-19,Japan,-,JPN,93127,1674.0,85941.0,5498.0,5354.0,144.0,2441150.0,0.0,0.0,0.0,0.0
2020-10-20,Japan,-,JPN,93480,1676.0,86513.0,5285.0,5142.0,143.0,2465513.0,0.0,0.0,0.0,0.0
2020-10-21,Japan,-,JPN,93933,1679.0,87107.0,5137.0,4987.0,150.0,2482485.0,0.0,0.0,0.0,0.0
2020-10-22,Japan,-,JPN,94524,1685.0,87666.0,5137.0,4987.0,150.0,2506396.0,0.0,0.0,0.0,0.0
2020-10-23,Japan,-,JPN,95138,1694.0,88245.0,5172.0,5021.0,151.0,2531971.0,0.0,0.0,0.0,0.0
2020-10-24,Japan,-,JPN,95835,1706.0,88787.0,5322.0,5167.0,155.0,2557214.0,0.0,0.0,0.0,0.0
2020-10-25,Japan,-,JPN,96534,1711.0,89282.0,5532.0,5373.0,159.0,2573495.0,0.0,0.0,0.0,0.0
2020-10-26,Japan,-,JPN,97074,1718.0,89709.0,5601.0,5439.0,162.0,2581456.0,0.0,0.0,0.0,0.0
2020-10-27,Japan,-,JPN,97498,1725.0,90148.0,5600.0,5435.0,165.0,2606199.0,0.0,0.0,0.0,0.0
2020-10-28,Japan,-,JPN,98116,1730.0,90807.0,5542.0,5376.0,166.0,2633603.0,0.0,0.0,0.0,0.0
2020-10-29,Japan,-,JPN,98852,1733.0,91322.0,5735.0,5574.0,161.0,2658586.0,0.0,0.0,0.0,0.0
2020-10-30,Japan,-,JPN,99622,1744.0,91890.0,5937.0,5781.0,156.0,2681667.0,0.0,0.0,0.0,0.0
2020-10-31,Japan,-,JPN,100392,1755.0,92475.0,6106.0,5945.0,161.0,2706168.0,0.0,0.0,0.0,0.0
2020-11-01,Japan,-,JPN,101146,1766.0,92960.0,6349.0,6189.0,160.0,2721305.0,0.0,0.0,0.0,0.0
2020-11-02,Japan,-,JPN,101813,1774.0,93383.0,6585.0,6422.0,163.0,2730524.0,0.0,0.0,0.0,0.0
2020-11-03,Japan,-,JPN,102281,1780.0,93855.0,6576.0,6413.0,163.0,2755446.0,0.0,0.0,0.0,0.0
2020-11-04,Japan,-,JPN,102900,1786.0,94295.0,6737.0,6572.0,165.0,2764092.0,0.0,0.0,0.0,0.0
2020-11-05,Japan,-,JPN,103838,1794.0,95113.0,6815.0,6632.0,183.0,2787543.0,0.0,0.0,0.0,0.0
2020-11-06,Japan,-,JPN,104782,1806.0,95756.0,7179.0,6990.0,189.0,2818683.0,0.0,0.0,0.0,0.0
2020-11-07,Japan,-,JPN,105914,1809.0,96461.0,7601.0,7407.0,194.0,2846368.0,0.0,0.0,0.0,0.0
2020-11-08,Japan,-,JPN,107086,1812.0,97197.0,8022.0,7826.0,196.0,2861548.0,0.0,0.0,0.0,0.0
2020-11-09,Japan,-,JPN,108084,1818.0,97654.0,8480.0,8276.0,204.0,2871126.0,0.0,0.0,0.0,0.0
2020-11-10,Japan,-,JPN,108983,1829.0,98274.0,8828.0,8620.0,208.0,2898421.0,0.0,0.0,0.0,0.0
2020-11-11,Japan,-,JPN,110156,1841.0,99108.0,9162.0,8958.0,204.0,2924555.0,0.0,0.0,0.0,0.0
2020-11-12,Japan,-,JPN,111711,1851.0,100005.0,9791.0,9565.0,226.0,2959574.0,0.0,0.0,0.0,0.0
2020-11-13,Japan,-,JPN,113298,1867.0,101018.0,10376.0,10145.0,231.0,2991064.0,0.0,0.0,0.0,0.0
2020-11-14,Japan,-,JPN,114983,1880.0,101989.0,11056.0,10822.0,234.0,3016345.0,0.0,0.0,0.0,0.0
2020-11-15,Japan,-,JPN,116677,1883.0,102837.0,11903.0,11660.0,243.0,3035324.0,0.0,0.0,0.0,0.0
2020-11-16,Japan,-,JPN,118136,1885.0,103674.0,12499.0,12248.0,251.0,3045924.0,0.0,0.0,0.0,0.0
2020-11-17,Japan,-,JPN,119326,1903.0,104637.0,12698.0,12426.0,272.0,3077699.0,0.0,0.0,0.0,0.0
2020-11-18,Japan,-,JPN,120815,1913.0,105697.0,13118.0,12842.0,276.0,3106559.0,0.0,0.0,0.0,0.0
2020-11-19,Japan,-,JPN,122966,1922.0,106954.0,13965.0,13685.0,280.0,3142664.0,0.0,0.0,0.0,0.0
2020-11-20,Japan,-,JPN,125267,1943.0,108423.0,14832.0,14541.0,291.0,3182204.0,0.0,0.0,0.0,0.0
2020-11-21,Japan,-,JPN,127665,1963.0,109892.0,15751.0,15438.0,313.0,3225667.0,0.0,0.0,0.0,0.0
2020-11-22,Japan,-,JPN,130179,1974.0,111163.0,16957.0,16634.0,323.0,3252523.0,0.0,0.0,0.0,0.0
2020-11-23,Japan,-,JPN,132358,1981.0,112269.0,18019.0,17688.0,331.0,3274654.0,0.0,0.0,0.0,0.0
2020-11-24,Japan,-,JPN,133929,1989.0,113340.0,18513.0,18168.0,345.0,3286323.0,0.0,0.0,0.0,0.0
2020-11-25,Japan,-,JPN,135400,2001.0,114725.0,18517.0,18141.0,376.0,3331392.0,0.0,0.0,0.0,0.0
2020-11-26,Japan,-,JPN,137261,2022.0,116378.0,18692.0,18282.0,410.0,3374063.0,0.0,0.0,0.0,0.0
2020-11-27,Japan,-,JPN,139491,2051.0,118135.0,19227.0,18792.0,435.0,3418520.0,0.0,0.0,0.0,0.0
2020-11-28,Japan,-,JPN,142068,2074.0,120359.0,19646.0,19206.0,440.0,3463672.0,0.0,0.0,0.0,0.0
2020-11-29,Japan,-,JPN,144653,2106.0,121891.0,21144.0,20682.0,462.0,3488666.0,0.0,0.0,0.0,0.0
2020-11-30,Japan,-,JPN,146760,2119.0,123445.0,21069.0,20597.0,472.0,3502536.0,0.0,0.0,0.0,0.0
2020-12-01,Japan,-,JPN,148694,2139.0,125470.0,21056.0,20563.0,493.0,3545916.0,0.0,0.0,0.0,0.0
2020-12-02,Japan,-,JPN,150386,2172.0,127304.0,20742.0,20254.0,488.0,3591597.0,0.0,0.0,0.0,0.0
2020-12-03,Japan,-,JPN,152827,2213.0,129241.0,21180.0,20683.0,497.0,3636512.0,0.0,0.0,0.0,0.0
2020-12-04,Japan,-,JPN,155232,2240.0,131176.0,21704.0,21199.0,505.0,3675244.0,0.0,0.0,0.0,0.0
2020-12-05,Japan,-,JPN,157674,2283.0,133443.0,21871.0,21351.0,520.0,3715130.0,0.0,0.0,0.0,0.0
2020-12-06,Japan,-,JPN,160098,2315.0,135277.0,22389.0,21870.0,519.0,3740146.0,0.0,0.0,0.0,0.0
2020-12-07,Japan,-,JPN,162067,2335.0,136903.0,22680.0,22150.0,530.0,3760305.0,0.0,0.0,0.0,0.0
2020-12-08,Japan,-,JPN,163929,2382.0,138994.0,22339.0,21803.0,536.0,3800689.0,0.0,0.0,0.0,0.0
2020-12-09,Japan,-,JPN,165840,2420.0,140622.0,22550.0,21995.0,555.0,3842524.0,0.0,0.0,0.0,0.0
2020-12-10,Japan,-,JPN,168573,2465.0,143006.0,22815.0,22272.0,543.0,3898969.0,0.0,0.0,0.0,0.0
2020-12-11,Japan,-,JPN,171542,2502.0,145014.0,23774.0,23220.0,554.0,3945830.0,0.0,0.0,0.0,0.0
2020-12-12,Japan,-,JPN,174299,2534.0,147524.0,23990.0,23412.0,578.0,4001554.0,0.0,0.0,0.0,0.0
2020-12-13,Japan,-,JPN,177287,2562.0,149286.0,25113.0,24530.0,583.0,4032816.0,0.0,0.0,0.0,0.0
2020-12-14,Japan,-,JPN,179653,2585.0,150947.0,25672.0,25084.0,588.0,4048710.0,0.0,0.0,0.0,0.0
2020-12-15,Japan,-,JPN,181870,2643.0,153519.0,25230.0,24638.0,592.0,4105648.0,0.0,0.0,0.0,0.0
2020-12-16,Japan,-,JPN,184042,2688.0,155547.0,25281.0,24663.0,618.0,4152589.0,0.0,0.0,0.0,0.0
2020-12-17,Japan,-,JPN,187103,2739.0,158287.0,25411.0,24806.0,605.0,4209796.0,0.0,0.0,0.0,0.0
2020-12-18,Japan,-,JPN,190138,2783.0,160786.0,25741.0,25132.0,609.0,4274633.0,0.0,0.0,0.0,0.0
2020-12-19,Japan,-,JPN,193031,2828.0,163308.0,26169.0,25571.0,598.0,4333017.0,0.0,0.0,0.0,0.0
2020-12-20,Japan,-,JPN,195880,2873.0,165333.0,26852.0,26259.0,593.0,4362886.0,0.0,0.0,0.0,0.0
2020-12-21,Japan,-,JPN,198523,2900.0,167513.0,26941.0,26338.0,603.0,4379067.0,0.0,0.0,0.0,0.0
2020-12-22,Japan,-,JPN,200658,2944.0,169342.0,27291.0,26671.0,620.0,4439273.0,0.0,0.0,0.0,0.0
2020-12-23,Japan,-,JPN,203113,2994.0,172115.0,27017.0,26398.0,619.0,4473256.0,0.0,0.0,0.0,0.0
2020-12-24,Japan,-,JPN,206139,3050.0,174879.0,27224.0,26580.0,644.0,4547779.0,0.0,0.0,0.0,0.0
2020-12-25,Japan,-,JPN,209980,3105.0,177793.0,28295.0,27651.0,644.0,4613939.0,0.0,0.0,0.0,0.0
2020-12-26,Japan,-,JPN,213547,3155.0,180188.0,29413.0,28759.0,654.0,4676504.0,0.0,0.0,0.0,0.0
2020-12-27,Japan,-,JPN,217312,3213.0,182596.0,30505.0,29846.0,659.0,4711851.0,0.0,0.0,0.0,0.0
2020-12-28,Japan,-,JPN,220236,3252.0,184662.0,31244.0,30583.0,661.0,4725966.0,0.0,0.0,0.0,0.0
2020-12-29,Japan,-,JPN,223120,3306.0,186946.0,31844.0,31169.0,675.0,4802239.0,0.0,0.0,0.0,0.0
2020-12-30,Japan,-,JPN,226596,3349.0,189466.0,32629.0,31961.0,668.0,4829069.0,0.0,0.0,0.0,0.0
2020-12-31,Japan,-,JPN,230304,3414.0,191451.0,34166.0,33485.0,681.0,4851937.0,0.0,0.0,0.0,0.0
2021-01-01,Japan,-,JPN,234395,3460.0,193714.0,36186.0,35470.0,716.0,4893318.0,0.0,0.0,0.0,0.0
2021-01-02,Japan,-,JPN,238012,3514.0,196420.0,37324.0,36613.0,711.0,4919897.0,0.0,0.0,0.0,0.0
2021-01-03,Japan,-,JPN,240954,3548.0,198486.0,38159.0,37445.0,714.0,4930035.0,0.0,0.0,0.0,0.0
2021-01-04,Japan,-,JPN,243847,3599.0,200676.0,38871.0,38140.0,731.0,4953004.0,0.0,0.0,0.0,0.0
2021-01-05,Japan,-,JPN,247960,3655.0,203421.0,40052.0,39281.0,771.0,5039832.0,0.0,0.0,0.0,0.0
2021-01-06,Japan,-,JPN,252317,3719.0,207039.0,41054.0,40270.0,784.0,5129612.0,0.0,0.0,0.0,0.0
2021-01-07,Japan,-,JPN,258393,3791.0,210451.0,43573.0,42777.0,796.0,5205293.0,0.0,0.0,0.0,0.0
2021-01-08,Japan,-,JPN,265299,3857.0,213737.0,46934.0,46108.0,826.0,5288555.0,0.0,0.0,0.0,0.0
2021-01-09,Japan,-,JPN,273154,3932.0,217369.0,51281.0,50454.0,827.0,5353628.0,0.0,0.0,0.0,0.0
2021-01-10,Japan,-,JPN,280775,3996.0,220536.0,55390.0,54538.0,852.0,5390986.0,0.0,0.0,0.0,0.0
2021-01-11,Japan,-,JPN,286752,4044.0,222963.0,58769.0,57905.0,864.0,5419086.0,0.0,0.0,0.0,0.0
2021-01-12,Japan,-,JPN,292212,4094.0,225396.0,61598.0,60717.0,881.0,5442315.0,0.0,0.0,0.0,0.0
2021-01-13,Japan,-,JPN,297315,4145.0,229073.0,63073.0,62173.0,900.0,5531305.0,0.0,0.0,0.0,0.0
2021-01-14,Japan,-,JPN,302623,4233.0,233665.0,63779.0,62859.0,920.0,5615256.0,0.0,0.0,0.0,0.0
2021-01-15,Japan,-,JPN,309214,4315.0,238467.0,65250.0,64316.0,934.0,5718894.0,0.0,0.0,0.0,0.0
2021-01-16,Japan,-,JPN,315910,4380.0,243973.0,66761.0,65796.0,965.0,5792647.0,0.0,0.0,0.0,0.0
2021-01-17,Japan,-,JPN,322296,4446.0,248488.0,68447.0,67475.0,972.0,5841014.0,0.0,0.0,0.0,0.0
2021-01-18,Japan,-,JPN,328294,4501.0,252787.0,70114.0,69141.0,973.0,5860490.0,0.0,0.0,0.0,0.0
2021-01-19,Japan,-,JPN,334328,4548.0,257719.0,71270.0,70269.0,1001.0,5945692.0,0.0,0.0,0.0,0.0
2021-01-20,Japan,-,JPN,339774,4647.0,264987.0,69504.0,68490.0,1014.0,6053480.0,0.0,0.0,0.0,0.0
2021-01-21,Japan,-,JPN,345221,4743.0,273187.0,66579.0,65565.0,1014.0,6145209.0,0.0,0.0,0.0,0.0
2021-01-22,Japan,-,JPN,351020,4830.0,279214.0,66239.0,65228.0,1011.0,6236054.0,0.0,0.0,0.0,0.0
2021-01-23,Japan,-,JPN,356074,4935.0,285522.0,65280.0,64271.0,1009.0,6338596.0,0.0,0.0,0.0,0.0
2021-01-24,Japan,-,JPN,360661,5019.0,290542.0,64662.0,63655.0,1007.0,6377499.0,0.0,0.0,0.0,0.0
2021-01-25,Japan,-,JPN,364813,5084.0,295426.0,63793.0,62776.0,1017.0,6397540.0,0.0,0.0,0.0,0.0
2021-01-26,Japan,-,JPN,368143,5158.0,301540.0,61047.0,60051.0,996.0,6481519.0,0.0,0.0,0.0,0.0
2021-01-27,Japan,-,JPN,371680,5252.0,308164.0,58102.0,57059.0,1043.0,6548733.0,0.0,0.0,0.0,0.0
2021-01-28,Japan,-,JPN,375607,5361.0,314434.0,55612.0,54580.0,1032.0,6640966.0,0.0,0.0,0.0,0.0
2021-01-29,Japan,-,JPN,379516,5452.0,320248.0,53624.0,52610.0,1014.0,6706393.0,0.0,0.0,0.0,0.0
2021-01-30,Japan,-,JPN,383083,5546.0,325592.0,51844.0,50870.0,974.0,6789931.0,0.0,0.0,0.0,0.0
2021-01-31,Japan,-,JPN,386742,5654.0,330465.0,50506.0,49533.0,973.0,6832147.0,0.0,0.0,0.0,0.0
2021-02-01,Japan,-,JPN,389518,5722.0,334125.0,49512.0,48537.0,975.0,6851430.0,0.0,0.0,0.0,0.0
2021-02-02,Japan,-,JPN,391626,5794.0,339377.0,46404.0,45467.0,937.0,6921123.0,0.0,0.0,0.0,0.0
2021-02-03,Japan,-,JPN,393836,5912.0,344137.0,43820.0,42923.0,897.0,6981269.0,0.0,0.0,0.0,0.0
2021-02-04,Japan,-,JPN,396429,6020.0,349332.0,41102.0,40210.0,892.0,7051485.0,0.0,0.0,0.0,0.0
2021-02-05,Japan,-,JPN,399048,6135.0,354473.0,38401.0,37524.0,877.0,7114521.0,0.0,0.0,0.0,0.0
2021-02-06,Japan,-,JPN,401355,6243.0,358872.0,36343.0,35528.0,815.0,7186880.0,0.0,0.0,0.0,0.0
2021-02-07,Japan,-,JPN,403435,6338.0,362231.0,34930.0,34135.0,795.0,7221664.0,0.0,0.0,0.0,0.0
2021-02-08,Japan,-,JPN,404990,6395.0,365238.0,33451.0,32678.0,773.0,7241214.0,0.0,0.0,0.0,0.0
2021-02-09,Japan,-,JPN,406766,6476.0,368813.0,31583.0,30824.0,759.0,7301609.0,0.0,0.0,0.0,0.0
2021-02-10,Japan,-,JPN,408186,6557.0,372535.0,29243.0,28507.0,736.0,7380588.0,0.0,0.0,0.0,0.0
2021-02-11,Japan,-,JPN,410012,6678.0,375454.0,27932.0,27219.0,713.0,7447270.0,0.0,0.0,0.0,0.0
2021-02-12,Japan,-,JPN,411751,6774.0,378024.0,27026.0,26325.0,701.0,7481377.0,0.0,0.0,0.0,0.0
2021-02-13,Japan,-,JPN,413154,6849.0,380569.0,25410.0,24717.0,693.0,7539403.0,0.0,0.0,0.0,0.0
2021-02-14,Japan,-,JPN,414472,6912.0,382886.0,24528.0,23860.0,668.0,7571105.0,0.0,0.0,0.0,0.0
2021-02-15,Japan,-,JPN,415782,6952.0,385097.0,23412.0,22754.0,658.0,7587036.0,0.0,0.0,0.0,0.0
2021-02-16,Japan,-,JPN,417765,7015.0,387740.0,22649.0,22005.0,644.0,7647131.0,0.0,0.0,0.0,0.0
2021-02-17,Japan,-,JPN,419015,7102.0,391208.0,20364.0,19757.0,607.0,7707786.0,125.0,0.0,125.0,0.0
2021-02-18,Japan,-,JPN,420408,7196.0,393494.0,19302.0,18738.0,564.0,7770206.0,611.0,0.0,611.0,0.0
2021-02-19,Japan,-,JPN,421967,7274.0,395492.0,18899.0,18352.0,547.0,7825811.0,5039.0,0.0,5039.0,0.0
2021-02-20,Japan,-,JPN,423311,7333.0,397293.0,18364.0,17838.0,526.0,7901922.0,5039.0,0.0,5039.0,0.0
2021-02-21,Japan,-,JPN,424507,7417.0,398921.0,17870.0,17359.0,511.0,7935363.0,5039.0,0.0,5039.0,0.0
2021-02-22,Japan,-,JPN,425597,7474.0,400250.0,17516.0,17006.0,510.0,7951577.0,11934.0,0.0,11934.0,0.0
2021-02-23,Japan,-,JPN,426456,7529.0,401809.0,16810.0,16319.0,491.0,8007839.0,11934.0,0.0,11934.0,0.0
2021-02-24,Japan,-,JPN,427467,7584.0,403381.0,16140.0,15653.0,487.0,8026999.0,17888.0,0.0,17888.0,0.0
2021-02-25,Japan,-,JPN,428553,7647.0,405257.0,15341.0,14869.0,472.0,8083230.0,21896.0,0.0,21896.0,0.0
2021-02-26,Japan,-,JPN,429472,7722.0,406584.0,14944.0,14487.0,457.0,8143924.0,28530.0,0.0,28530.0,0.0
2021-02-27,Japan,-,JPN,430539,7807.0,408020.0,14497.0,14057.0,440.0,8203285.0,28530.0,0.0,28530.0,0.0
2021-02-28,Japan,-,JPN,431740,7860.0,409319.0,14363.0,13929.0,434.0,8234982.0,28530.0,0.0,28530.0,0.0
2021-03-01,Japan,-,JPN,432773,7887.0,410604.0,14054.0,13618.0,436.0,8256602.0,31785.0,0.0,31785.0,0.0
2021-03-02,Japan,-,JPN,433504,7933.0,412115.0,13188.0,12775.0,413.0,8319692.0,34772.0,0.0,34772.0,0.0
2021-03-03,Japan,-,JPN,434356,7984.0,413334.0,12789.0,12382.0,407.0,8403376.0,37303.0,0.0,37303.0,0.0
2021-03-04,Japan,-,JPN,435548,8052.0,414774.0,12434.0,12036.0,398.0,8435308.0,39174.0,0.0,39174.0,0.0
2021-03-05,Japan,-,JPN,436728,8119.0,416024.0,12296.0,11908.0,388.0,8455875.0,46469.0,0.0,46469.0,0.0
2021-03-06,Japan,-,JPN,437892,8178.0,417292.0,12173.0,11798.0,375.0,8552813.0,46469.0,0.0,46469.0,0.0
2021-03-07,Japan,-,JPN,438956,8227.0,418261.0,12211.0,11838.0,373.0,8586151.0,46469.0,0.0,46469.0,0.0
2021-03-08,Japan,-,JPN,439992,8253.0,419229.0,12213.0,11833.0,380.0,8602569.0,70796.0,0.0,70796.0,0.0
2021-03-09,Japan,-,JPN,440671,8299.0,420260.0,11791.0,11410.0,381.0,8673101.0,107558.0,0.0,107558.0,0.0
2021-03-10,Japan,-,JPN,441729,8353.0,421421.0,11634.0,11270.0,364.0,8714615.0,148950.0,0.0,148915.0,35.0
2021-03-11,Japan,-,JPN,443001,8402.0,422542.0,11703.0,11349.0,354.0,8776241.0,181184.0,0.0,180741.0,443.0
2021-03-12,Japan,-,JPN,444289,8451.0,423619.0,11862.0,11508.0,354.0,8834799.0,230542.0,0.0,227194.0,3348.0
2021-03-13,Japan,-,JPN,445585,8509.0,424685.0,12110.0,11773.0,337.0,8892245.0,230542.0,0.0,227194.0,3348.0
2021-03-14,Japan,-,JPN,446873,8560.0,425663.0,12364.0,12036.0,328.0,8926296.0,230542.0,0.0,227194.0,3348.0
2021-03-15,Japan,-,JPN,447906,8590.0,426686.0,12336.0,12009.0,327.0,8946247.0,290275.0,0.0,282398.0,7877.0
2021-03-16,Japan,-,JPN,448688,8622.0,427582.0,12187.0,11850.0,337.0,9000093.0,359191.0,0.0,349844.0,9347.0
2021-03-17,Japan,-,JPN,449713,8678.0,428783.0,12022.0,11687.0,335.0,9050153.0,437485.0,0.0,423196.0,14289.0
2021-03-18,Japan,-,JPN,451186,8717.0,429898.0,12285.0,11960.0,325.0,9137297.0,508702.0,0.0,490413.0,18289.0
2021-03-19,Japan,-,JPN,452702,8758.0,430927.0,12643.0,12313.0,330.0,9194387.0,578835.0,0.0,553454.0,25381.0
2021-03-20,Japan,-,JPN,454158,8790.0,432128.0,12924.0,12592.0,332.0,9267866.0,578835.0,0.0,553454.0,25381.0
2021-03-21,Japan,-,JPN,455638,8812.0,433149.0,13383.0,13059.0,324.0,9301321.0,578835.0,0.0,553454.0,25381.0
2021-03-22,Japan,-,JPN,456781,8835.0,434274.0,13355.0,13031.0,324.0,9320628.0,652698.0,0.0,623569.0,29129.0
2021-03-23,Japan,-,JPN,457754,8861.0,435361.0,13215.0,12895.0,320.0,9374845.0,699126.0,0.0,667370.0,31756.0
2021-03-24,Japan,-,JPN,459043,8908.0,436463.0,13407.0,13079.0,328.0,9429113.0,741180.0,0.0,706101.0,35079.0
2021-03-25,Japan,-,JPN,460897,8938.0,437702.0,13916.0,13591.0,325.0,9490701.0,775122.0,0.0,737672.0,37450.0
2021-03-26,Japan,-,JPN,462840,8967.0,438879.0,14656.0,14333.0,323.0,9555049.0,822869.0,0.0,781665.0,41204.0
2021-03-27,Japan,-,JPN,464866,8998.0,440200.0,15322.0,14991.0,331.0,9624077.0,822869.0,0.0,781665.0,41204.0
2021-03-28,Japan,-,JPN,466849,9031.0,441237.0,16256.0,15915.0,341.0,9666033.0,822869.0,0.0,781665.0,41204.0
2021-03-29,Japan,-,JPN,468614,9061.0,442369.0,16835.0,16493.0,342.0,9687049.0,890662.0,0.0,825704.0,64958.0
2021-03-30,Japan,-,JPN,470175,9086.0,443640.0,17156.0,16788.0,368.0,9762131.0,949731.0,0.0,852946.0,96785.0
2021-03-31,Japan,-,JPN,472112,9113.0,445024.0,17642.0,17260.0,382.0,9804825.0,1002739.0,0.0,877159.0,125580.0
2021-04-01,Japan,-,JPN,474773,9162.0,446416.0,18778.0,18398.0,380.0,9873913.0,1050112.0,0.0,893315.0,156797.0
2021-04-02,Japan,-,JPN,477458,9185.0,447715.0,20216.0,19822.0,394.0,9941638.0,1096698.0,0.0,913341.0,183357.0
2021-04-03,Japan,-,JPN,480165,9213.0,449091.0,21524.0,21116.0,408.0,10005007.0,1096698.0,0.0,913341.0,183357.0
2021-04-04,Japan,-,JPN,482867,9221.0,450624.0,22619.0,22188.0,431.0,10049113.0,1096698.0,0.0,913341.0,183357.0
2021-04-05,Japan,-,JPN,485325,9231.0,452155.0,23478.0,23033.0,445.0,10068046.0,1196884.0,0.0,956638.0,240246.0
2021-04-06,Japan,-,JPN,487545,9249.0,454055.0,23832.0,23381.0,451.0,10130624.0,1288566.0,0.0,996058.0,292508.0
2021-04-07,Japan,-,JPN,489576,9279.0,455382.0,24496.0,24040.0,456.0,10185014.0,1393108.0,0.0,1036429.0,356679.0
2021-04-08,Japan,-,JPN,492875,9301.0,457050.0,25976.0,25512.0,464.0,10244852.0,1487606.0,0.0,1066385.0,421221.0
2021-04-09,Japan,-,JPN,496206,9334.0,458840.0,27489.0,27006.0,483.0,10317762.0,1592517.0,0.0,1101698.0,490819.0
2021-04-10,Japan,-,JPN,499793,9353.0,460993.0,28881.0,28370.0,511.0,10387132.0,1592517.0,0.0,1101698.0,490819.0
2021-04-11,Japan,-,JPN,503403,9382.0,463725.0,29715.0,29195.0,520.0,10430419.0,1592517.0,0.0,1101698.0,490819.0
2021-04-12,Japan,-,JPN,506286,9400.0,465916.0,30467.0,29904.0,563.0,10454733.0,1694144.0,0.0,1133239.0,560905.0
