,Mu,Susceptible,Infected,Recovered
126,0.6030977187365386,0.24032421009288288,0.6528628326902303,0.7557196889491429
127,0.6046775176276256,0.2394313579351416,0.6596669617966849,0.756544018862373
128,0.6063165972289468,0.23784230209048077,0.6668392582187267,0.75806280003278
129,0.6079800033100194,0.2355920348393392,0.6742383723680905,0.7602424114797204
130,0.6096328571044898,0.23272854756931236,0.6817136582792465,0.7630362912816833
131,0.6112411323115311,0.22931243138468482,0.6891080820756054,0.7663853069868587
132,0.612772402581099,0.22541614085903083,0.6962618624282604,0.7702184562096915
133,0.6141965262875486,0.22112289351485917,0.7030167011087974,0.774453926374066
134,0.6154862701920518,0.2165251568996763,0.7092205366040212,0.7790005625664663
135,0.6166178367339503,0.21172274694998225,0.7147324964576796,0.7837597231142998
136,0.6175712980132199,0.20682054920936863,0.7194278273544098,0.7886275135977475
137,0.618330929792863,0.20192591109513316,0.7232024866949911,0.7934973542667334
138,0.6188854104871517,0.19714588486712747,0.7259769149900446,0.7982627057114935
139,0.6192279400703569,0.19258433179892046,0.7276989716599027,0.8028199424558962
140,0.6193562548481705,0.18833901493968339,0.7283456830136884,0.8070712503923668
141,0.6192725383170127,0.18449894028100797,0.7279236486406542,0.8109272891102585
142,0.6189832273437833,0.1811419903919538,0.7264680483960543,0.8143095755408735
143,0.6184988031770213,0.17833286113974672,0.7240407500880599,0.8171525730576709
144,0.6178334362733289,0.1761216224085783,0.7207269958840591,0.8194051696413684
145,0.6170046110715822,0.174542765348281,0.7166315104133744,0.8210316741712583
146,0.6160327059730026,0.17361481176532062,0.7118741465304588,0.8220122537934784
147,0.6149405005498039,0.1733404696629834,0.7065851805155516,0.8223428272342546
