Country,Year,Sex,Age,Population
Italy,2017,Female,108,62764
Italy,2017,Female,109,62764
Italy,2017,Female,110,62764
Italy,2017,Female,111,62764
Italy,2017,Female,112,62764
Italy,2017,Female,113,62764
Italy,2017,Female,114,62764
Italy,2017,Female,115,62764
Italy,2017,Female,116,62764
Italy,2017,Female,117,62764
Italy,2017,Female,118,62764
Italy,2017,Female,119,62764
Italy,2017,Female,120,62764
Italy,2017,Female,121,62764
Italy,2017,Female,122,62764
Italy,2016,Male,0,264920
Italy,2016,Male,1,264920
Italy,2016,Male,2,264920
Italy,2016,Male,3,264920
Italy,2016,Male,4,264920
Italy,2016,Female,0,249221
Italy,2016,Female,1,249221
Italy,2016,Female,2,249221
Italy,2016,Female,3,249221
Italy,2016,Female,4,249221
Italy,2016,Male,5,291203
Italy,2016,Male,6,291203
Italy,2016,Male,7,291203
Italy,2016,Male,8,291203
Italy,2016,Male,9,291203
Italy,2016,Female,5,274812
Italy,2016,Female,6,274812
Italy,2016,Female,7,274812
Italy,2016,Female,8,274812
Italy,2016,Female,9,274812
Italy,2016,Male,10,293896
Italy,2016,Male,11,293896
Italy,2016,Male,12,293896
Italy,2016,Male,13,293896
Italy,2016,Male,14,293896
Italy,2016,Female,10,275575
Italy,2016,Female,11,275575
Italy,2016,Female,12,275575
Italy,2016,Female,13,275575
Italy,2016,Female,14,275575
Italy,2016,Male,15,295489
Italy,2016,Male,16,295489
Italy,2016,Male,17,295489
Italy,2016,Male,18,295489
Italy,2016,Male,19,295489
Italy,2016,Female,15,272651
Italy,2016,Female,16,272651
Italy,2016,Female,17,272651
Italy,2016,Female,18,272651
Italy,2016,Female,19,272651
Italy,2016,Male,20,311208
Italy,2016,Male,21,311208
Italy,2016,Male,22,311208
Italy,2016,Male,23,311208
Italy,2016,Male,24,311208
Italy,2016,Female,20,290863
Italy,2016,Female,21,290863
Italy,2016,Female,22,290863
Italy,2016,Female,23,290863
Italy,2016,Female,24,290863
Italy,2016,Male,25,328269
Italy,2016,Male,26,328269
Italy,2016,Male,27,328269
Italy,2016,Male,28,328269
Italy,2016,Male,29,328269
Italy,2016,Female,25,317945
Italy,2016,Female,26,317945
Italy,2016,Female,27,317945
Italy,2016,Female,28,317945
Italy,2016,Female,29,317945
Italy,2016,Male,30,351407
Italy,2016,Male,31,351407
Italy,2016,Male,32,351407
Italy,2016,Male,33,351407
Italy,2016,Male,34,351407
Italy,2016,Female,30,347340
Italy,2016,Female,31,347340
Italy,2016,Female,32,347340
Italy,2016,Female,33,347340
Italy,2016,Female,34,347340
Italy,2016,Male,35,402212
Italy,2016,Male,36,402212
Italy,2016,Male,37,402212
Italy,2016,Male,38,402212
Italy,2016,Male,39,402212
Italy,2016,Female,35,402114
Italy,2016,Female,36,402114
Italy,2016,Female,37,402114
Italy,2016,Female,38,402114
Italy,2016,Female,39,402114
Italy,2016,Male,40,470867
Italy,2016,Male,41,470867
Italy,2016,Male,42,470867
Italy,2016,Male,43,470867
Italy,2016,Male,44,470867
Italy,2016,Female,40,475311
Italy,2016,Female,41,475311
Italy,2016,Female,42,475311
Italy,2016,Female,43,475311
Italy,2016,Female,44,475311
Italy,2016,Male,45,488779
Italy,2016,Male,46,488779
Italy,2016,Male,47,488779
Italy,2016,Male,48,488779
Italy,2016,Male,49,488779
Italy,2016,Female,45,499503
Italy,2016,Female,46,499503
Italy,2016,Female,47,499503
Italy,2016,Female,48,499503
Italy,2016,Female,49,499503
Italy,2016,Male,50,470514
Italy,2016,Male,51,470514
Italy,2016,Male,52,470514
Italy,2016,Male,53,470514
Italy,2016,Male,54,470514
Italy,2016,Female,50,488567
Italy,2016,Female,51,488567
Italy,2016,Female,52,488567
Italy,2016,Female,53,488567
Italy,2016,Female,54,488567
Italy,2016,Male,55,402983
Italy,2016,Male,56,402983
Italy,2016,Male,57,402983
Italy,2016,Male,58,402983
Italy,2016,Male,59,402983
Italy,2016,Female,55,427921
Italy,2016,Female,56,427921
Italy,2016,Female,57,427921
Italy,2016,Female,58,427921
Italy,2016,Female,59,427921
Italy,2016,Male,60,353823
Italy,2016,Male,61,353823
Italy,2016,Male,62,353823
Italy,2016,Male,63,353823
Italy,2016,Male,64,353823
Italy,2016,Female,60,381994
Italy,2016,Female,61,381994
Italy,2016,Female,62,381994
Italy,2016,Female,63,381994
Italy,2016,Female,64,381994
Italy,2016,Male,65,344832
Italy,2016,Male,66,344832
Italy,2016,Male,67,344832
Italy,2016,Male,68,344832
Italy,2016,Male,69,344832
Italy,2016,Female,65,378953
Italy,2016,Female,66,378953
Italy,2016,Female,67,378953
Italy,2016,Female,68,378953
Italy,2016,Female,69,378953
Italy,2016,Male,75,244157
Italy,2016,Male,76,244157
Italy,2016,Male,77,244157
Italy,2016,Male,78,244157
Italy,2016,Male,79,244157
Italy,2016,Female,75,308721
Italy,2016,Female,76,308721
Italy,2016,Female,77,308721
Italy,2016,Female,78,308721
Italy,2016,Female,79,308721
Italy,2016,Male,80,34623
Italy,2016,Male,81,34623
Italy,2016,Male,82,34623
Italy,2016,Male,83,34623
Italy,2016,Male,84,34623
Italy,2016,Male,85,34623
Italy,2016,Male,86,34623
Italy,2016,Male,87,34623
Italy,2016,Male,88,34623
Italy,2016,Male,89,34623
Italy,2016,Male,90,34623
Italy,2016,Male,91,34623
Italy,2016,Male,92,34623
Italy,2016,Male,93,34623
Italy,2016,Male,94,34623
Italy,2016,Male,95,34623
Italy,2016,Male,96,34623
Italy,2016,Male,97,34623
Italy,2016,Male,98,34623
Italy,2016,Male,99,34623
Italy,2016,Male,100,34623
Italy,2016,Male,101,34623
Italy,2016,Male,102,34623
Italy,2016,Male,103,34623
Italy,2016,Male,104,34623
Italy,2016,Male,105,34623
Italy,2016,Male,106,34623
Italy,2016,Male,107,34623
Italy,2016,Male,108,34623
Italy,2016,Male,109,34623
Italy,2016,Male,110,34623
Italy,2016,Male,111,34623
Italy,2016,Male,112,34623
Italy,2016,Male,113,34623
Italy,2016,Male,114,34623
Italy,2016,Male,115,34623
Italy,2016,Male,116,34623
Italy,2016,Male,117,34623
Italy,2016,Male,118,34623
Italy,2016,Male,119,34623
Italy,2016,Male,120,34623
Italy,2016,Male,121,34623
Italy,2016,Male,122,34623
Italy,2016,Female,80,61360
Italy,2016,Female,81,61360
Italy,2016,Female,82,61360
Italy,2016,Female,83,61360
Italy,2016,Female,84,61360
Italy,2016,Female,85,61360
Italy,2016,Female,86,61360
Italy,2016,Female,87,61360
Italy,2016,Female,88,61360
Italy,2016,Female,89,61360
Italy,2016,Female,90,61360
Italy,2016,Female,91,61360
Italy,2016,Female,92,61360
Italy,2016,Female,93,61360
Italy,2016,Female,94,61360
Italy,2016,Female,95,61360
Italy,2016,Female,96,61360
Italy,2016,Female,97,61360
Italy,2016,Female,98,61360
Italy,2016,Female,99,61360
Italy,2016,Female,100,61360
Italy,2016,Female,101,61360
Italy,2016,Female,102,61360
Italy,2016,Female,103,61360
Italy,2016,Female,104,61360
Italy,2016,Female,105,61360
Italy,2016,Female,106,61360
Italy,2016,Female,107,61360
Italy,2016,Female,108,61360
Italy,2016,Female,109,61360
Italy,2016,Female,110,61360
Italy,2016,Female,111,61360
Italy,2016,Female,112,61360
Italy,2016,Female,113,61360
Italy,2016,Female,114,61360
Italy,2016,Female,115,61360
Italy,2016,Female,116,61360
Italy,2016,Female,117,61360
Italy,2016,Female,118,61360
Italy,2016,Female,119,61360
Italy,2016,Female,120,61360
Italy,2016,Female,121,61360
Italy,2016,Female,122,61360
Italy,2015,Male,0,272470
Italy,2015,Male,1,272470
Italy,2015,Male,2,272470
Italy,2015,Male,3,272470
Italy,2015,Male,4,272470
Italy,2015,Female,0,256585
Italy,2015,Female,1,256585
Italy,2015,Female,2,256585
Italy,2015,Female,3,256585
Italy,2015,Female,4,256585
Italy,2015,Male,5,293161
Italy,2015,Male,6,293161
Italy,2015,Male,7,293161
Italy,2015,Male,8,293161
Italy,2015,Male,9,293161
Italy,2015,Female,5,276432
Italy,2015,Female,6,276432
Italy,2015,Female,7,276432
Italy,2015,Female,8,276432
Italy,2015,Female,9,276432
Italy,2015,Male,10,293233
Italy,2015,Male,11,293233
Italy,2015,Male,12,293233
Italy,2015,Male,13,293233
Italy,2015,Male,14,293233
Italy,2015,Female,10,274000
Italy,2015,Female,11,274000
Italy,2015,Female,12,274000
Italy,2015,Female,13,274000
Italy,2015,Female,14,274000
Italy,2015,Male,15,295682
Italy,2015,Male,16,295682
Italy,2015,Male,17,295682
Italy,2015,Male,18,295682
Italy,2015,Male,19,295682
Italy,2015,Female,15,272216
Italy,2015,Female,16,272216
Italy,2015,Female,17,272216
Italy,2015,Female,18,272216
Italy,2015,Female,19,272216
Italy,2015,Male,20,312699
Italy,2015,Male,21,312699
Italy,2015,Male,22,312699
Italy,2015,Male,23,312699
Italy,2015,Male,24,312699
Italy,2015,Female,20,293647
Italy,2015,Female,21,293647
Italy,2015,Female,22,293647
Italy,2015,Female,23,293647
Italy,2015,Female,24,293647
Italy,2015,Male,25,330253
Italy,2015,Male,26,330253
Italy,2015,Male,27,330253
Italy,2015,Male,28,330253
Italy,2015,Male,29,330253
Italy,2015,Female,25,321624
Italy,2015,Female,26,321624
Italy,2015,Female,27,321624
Italy,2015,Female,28,321624
Italy,2015,Female,29,321624
Italy,2015,Male,30,358030
Italy,2015,Male,31,358030
Italy,2015,Male,32,358030
Italy,2015,Male,33,358030
Italy,2015,Male,34,358030
Italy,2015,Female,30,354726
Italy,2015,Female,31,354726
Italy,2015,Female,32,354726
Italy,2015,Female,33,354726
Italy,2015,Female,34,354726
Italy,2015,Male,35,415235
Italy,2015,Male,36,415235
Italy,2015,Male,37,415235
Italy,2015,Male,38,415235
Italy,2015,Male,39,415235
Italy,2015,Female,35,415882
Italy,2015,Female,36,415882
Italy,2015,Female,37,415882
Italy,2015,Female,38,415882
Italy,2015,Female,39,415882
Italy,2015,Male,40,480787
Italy,2015,Male,41,480787
Italy,2015,Male,42,480787
Italy,2015,Male,43,480787
Italy,2015,Male,44,480787
Italy,2015,Female,40,486152
Italy,2015,Female,41,486152
Italy,2015,Female,42,486152
Italy,2015,Female,43,486152
Italy,2015,Female,44,486152
Italy,2015,Male,45,488384
Italy,2015,Male,46,488384
Italy,2015,Male,47,488384
Italy,2015,Male,48,488384
Italy,2015,Male,49,488384
Italy,2015,Female,45,500182
Italy,2015,Female,46,500182
Italy,2015,Female,47,500182
Italy,2015,Female,48,500182
Italy,2015,Female,49,500182
Italy,2015,Male,50,463066
Italy,2015,Male,51,463066
Italy,2015,Male,52,463066
Italy,2015,Male,53,463066
Italy,2015,Male,54,463066
Italy,2015,Female,50,481987
Italy,2015,Female,51,481987
Italy,2015,Female,52,481987
Italy,2015,Female,53,481987
Italy,2015,Female,54,481987
Italy,2015,Male,55,392357
Italy,2015,Male,56,392357
Italy,2015,Male,57,392357
Italy,2015,Male,58,392357
Italy,2015,Male,59,392357
Italy,2015,Female,55,417360
Italy,2015,Female,56,417360
Italy,2015,Female,57,417360
Italy,2015,Female,58,417360
Italy,2015,Female,59,417360
Italy,2015,Male,60,353248
Italy,2015,Male,61,353248
Italy,2015,Male,62,353248
Italy,2015,Male,63,353248
Italy,2015,Male,64,353248
Italy,2015,Female,60,380799
Italy,2015,Female,61,380799
Italy,2015,Female,62,380799
Italy,2015,Female,63,380799
Italy,2015,Female,64,380799
Italy,2015,Male,65,343548
Italy,2015,Male,66,343548
Italy,2015,Male,67,343548
Italy,2015,Male,68,343548
Italy,2015,Male,69,343548
Italy,2015,Female,65,377243
Italy,2015,Female,66,377243
Italy,2015,Female,67,377243
Italy,2015,Female,68,377243
Italy,2015,Female,69,377243
Italy,2015,Male,75,246788
Italy,2015,Male,76,246788
Italy,2015,Male,77,246788
Italy,2015,Male,78,246788
Italy,2015,Male,79,246788
Italy,2015,Female,75,313721
Italy,2015,Female,76,313721
Italy,2015,Female,77,313721
Italy,2015,Female,78,313721
Italy,2015,Female,79,313721
Italy,2015,Male,80,33075
Italy,2015,Male,81,33075
Italy,2015,Male,82,33075
Italy,2015,Male,83,33075
Italy,2015,Male,84,33075
Italy,2015,Male,85,33075
Italy,2015,Male,86,33075
Italy,2015,Male,87,33075
Italy,2015,Male,88,33075
Italy,2015,Male,89,33075
Italy,2015,Male,90,33075
Italy,2015,Male,91,33075
Italy,2015,Male,92,33075
Italy,2015,Male,93,33075
Italy,2015,Male,94,33075
Italy,2015,Male,95,33075
Italy,2015,Male,96,33075
Italy,2015,Male,97,33075
Italy,2015,Male,98,33075
Italy,2015,Male,99,33075
Italy,2015,Male,100,33075
Italy,2015,Male,101,33075
Italy,2015,Male,102,33075
Italy,2015,Male,103,33075
Italy,2015,Male,104,33075
Italy,2015,Male,105,33075
Italy,2015,Male,106,33075
Italy,2015,Male,107,33075
Italy,2015,Male,108,33075
Italy,2015,Male,109,33075
Italy,2015,Male,110,33075
Italy,2015,Male,111,33075
Italy,2015,Male,112,33075
Italy,2015,Male,113,33075
Italy,2015,Male,114,33075
Italy,2015,Male,115,33075
Italy,2015,Male,116,33075
Italy,2015,Male,117,33075
Italy,2015,Male,118,33075
Italy,2015,Male,119,33075
Italy,2015,Male,120,33075
Italy,2015,Male,121,33075
Italy,2015,Male,122,33075
Italy,2015,Female,80,59953
Italy,2015,Female,81,59953
Italy,2015,Female,82,59953
Italy,2015,Female,83,59953
Italy,2015,Female,84,59953
Italy,2015,Female,85,59953
Italy,2015,Female,86,59953
Italy,2015,Female,87,59953
Italy,2015,Female,88,59953
Italy,2015,Female,89,59953
Italy,2015,Female,90,59953
Italy,2015,Female,91,59953
Italy,2015,Female,92,59953
Italy,2015,Female,93,59953
Italy,2015,Female,94,59953
Italy,2015,Female,95,59953
Italy,2015,Female,96,59953
Italy,2015,Female,97,59953
Italy,2015,Female,98,59953
Italy,2015,Female,99,59953
Italy,2015,Female,100,59953
Italy,2015,Female,101,59953
Italy,2015,Female,102,59953
Italy,2015,Female,103,59953
Italy,2015,Female,104,59953
Italy,2015,Female,105,59953
Italy,2015,Female,106,59953
Italy,2015,Female,107,59953
Italy,2015,Female,108,59953
Italy,2015,Female,109,59953
Italy,2015,Female,110,59953
Italy,2015,Female,111,59953
Italy,2015,Female,112,59953
Italy,2015,Female,113,59953
Italy,2015,Female,114,59953
Italy,2015,Female,115,59953
Italy,2015,Female,116,59953
Italy,2015,Female,117,59953
Italy,2015,Female,118,59953
Italy,2015,Female,119,59953
Italy,2015,Female,120,59953
Italy,2015,Female,121,59953
Italy,2015,Female,122,59953
Italy,2014,Male,0,279816
Italy,2014,Male,1,279816
Italy,2014,Male,2,279816
Italy,2014,Male,3,279816
Italy,2014,Male,4,279816
Italy,2014,Female,0,263718
Italy,2014,Female,1,263718
Italy,2014,Female,2,263718
Italy,2014,Female,3,263718
Italy,2014,Female,4,263718
Italy,2014,Male,5,294924
Italy,2014,Male,6,294924
Italy,2014,Male,7,294924
Italy,2014,Male,8,294924
Italy,2014,Male,9,294924
Italy,2014,Female,5,278150
Italy,2014,Female,6,278150
Italy,2014,Female,7,278150
Italy,2014,Female,8,278150
Italy,2014,Female,9,278150
Italy,2014,Male,10,292558
Italy,2014,Male,11,292558
Italy,2014,Male,12,292558
Italy,2014,Male,13,292558
Italy,2014,Male,14,292558
Italy,2014,Female,10,273457
Italy,2014,Female,11,273457
Italy,2014,Female,12,273457
Italy,2014,Female,13,273457
Italy,2014,Female,14,273457
Italy,2014,Male,15,296704
Italy,2014,Male,16,296704
Italy,2014,Male,17,296704
Italy,2014,Male,18,296704
Italy,2014,Male,19,296704
Italy,2014,Female,15,274859
Italy,2014,Female,16,274859
Italy,2014,Female,17,274859
Italy,2014,Female,18,274859
Italy,2014,Female,19,274859
Italy,2014,Male,20,314312
Italy,2014,Male,21,314312
Italy,2014,Male,22,314312
Italy,2014,Male,23,314312
Italy,2014,Male,24,314312
Italy,2014,Female,20,297206
Italy,2014,Female,21,297206
Italy,2014,Female,22,297206
Italy,2014,Female,23,297206
Italy,2014,Female,24,297206
Italy,2014,Male,25,332368
Italy,2014,Male,26,332368
Italy,2014,Male,27,332368
Italy,2014,Male,28,332368
Italy,2014,Male,29,332368
Italy,2014,Female,25,324231
Italy,2014,Female,26,324231
Italy,2014,Female,27,324231
Italy,2014,Female,28,324231
Italy,2014,Female,29,324231
Italy,2014,Male,30,365078
Italy,2014,Male,31,365078
Italy,2014,Male,32,365078
Italy,2014,Male,33,365078
Italy,2014,Male,34,365078
Italy,2014,Female,30,362488
Italy,2014,Female,31,362488
Italy,2014,Female,32,362488
Italy,2014,Female,33,362488
Italy,2014,Female,34,362488
Italy,2014,Male,35,427322
Italy,2014,Male,36,427322
Italy,2014,Male,37,427322
Italy,2014,Male,38,427322
Italy,2014,Male,39,427322
Italy,2014,Female,35,429257
Italy,2014,Female,36,429257
Italy,2014,Female,37,429257
Italy,2014,Female,38,429257
Italy,2014,Female,39,429257
Italy,2014,Male,40,487472
Italy,2014,Male,41,487472
Italy,2014,Male,42,487472
Italy,2014,Male,43,487472
Italy,2014,Male,44,487472
Italy,2014,Female,40,494049
Italy,2014,Female,41,494049
Italy,2014,Female,42,494049
Italy,2014,Female,43,494049
Italy,2014,Female,44,494049
Italy,2014,Male,45,487287
Italy,2014,Male,46,487287
Italy,2014,Male,47,487287
Italy,2014,Male,48,487287
Italy,2014,Male,49,487287
Italy,2014,Female,45,500172
Italy,2014,Female,46,500172
Italy,2014,Female,47,500172
Italy,2014,Female,48,500172
Italy,2014,Female,49,500172
Italy,2014,Male,50,453215
Italy,2014,Male,51,453215
Italy,2014,Male,52,453215
Italy,2014,Male,53,453215
Italy,2014,Male,54,453215
Italy,2014,Female,50,472359
Italy,2014,Female,51,472359
Italy,2014,Female,52,472359
Italy,2014,Female,53,472359
Italy,2014,Female,54,472359
Italy,2014,Male,55,383307
Italy,2014,Male,56,383307
Italy,2014,Male,57,383307
Italy,2014,Male,58,383307
Italy,2014,Male,59,383307
Italy,2014,Female,55,407818
Italy,2014,Female,56,407818
Italy,2014,Female,57,407818
Italy,2014,Female,58,407818
Italy,2014,Female,59,407818
Italy,2014,Male,60,353715
Italy,2014,Male,61,353715
Italy,2014,Male,62,353715
Italy,2014,Male,63,353715
Italy,2014,Male,64,353715
Italy,2014,Female,60,381479
Italy,2014,Female,61,381479
Italy,2014,Female,62,381479
Italy,2014,Female,63,381479
Italy,2014,Female,64,381479
Italy,2014,Male,65,337664
Italy,2014,Male,66,337664
Italy,2014,Male,67,337664
Italy,2014,Male,68,337664
Italy,2014,Male,69,337664
Italy,2014,Female,65,371700
Italy,2014,Female,66,371700
Italy,2014,Female,67,371700
Italy,2014,Female,68,371700
Italy,2014,Female,69,371700
Italy,2014,Male,75,244436
Italy,2014,Male,76,244436
Italy,2014,Male,77,244436
Italy,2014,Male,78,244436
Italy,2014,Male,79,244436
Italy,2014,Female,75,313206
Italy,2014,Female,76,313206
Italy,2014,Female,77,313206
Italy,2014,Female,78,313206
Italy,2014,Female,79,313206
Italy,2014,Male,80,32159
Italy,2014,Male,81,32159
Italy,2014,Male,82,32159
Italy,2014,Male,83,32159
Italy,2014,Male,84,32159
Italy,2014,Male,85,32159
Italy,2014,Male,86,32159
Italy,2014,Male,87,32159
Italy,2014,Male,88,32159
Italy,2014,Male,89,32159
Italy,2014,Male,90,32159
Italy,2014,Male,91,32159
Italy,2014,Male,92,32159
Italy,2014,Male,93,32159
Italy,2014,Male,94,32159
Italy,2014,Male,95,32159
Italy,2014,Male,96,32159
Italy,2014,Male,97,32159
Italy,2014,Male,98,32159
Italy,2014,Male,99,32159
Italy,2014,Male,100,32159
Italy,2014,Male,101,32159
Italy,2014,Male,102,32159
Italy,2014,Male,103,32159
Italy,2014,Male,104,32159
Italy,2014,Male,105,32159
Italy,2014,Male,106,32159
Italy,2014,Male,107,32159
Italy,2014,Male,108,32159
Italy,2014,Male,109,32159
Italy,2014,Male,110,32159
Italy,2014,Male,111,32159
Italy,2014,Male,112,32159
Italy,2014,Male,113,32159
Italy,2014,Male,114,32159
Italy,2014,Male,115,32159
Italy,2014,Male,116,32159
Italy,2014,Male,117,32159
Italy,2014,Male,118,32159
Italy,2014,Male,119,32159
Italy,2014,Male,120,32159
Italy,2014,Male,121,32159
Italy,2014,Male,122,32159
Italy,2014,Female,80,58725
Italy,2014,Female,81,58725
Italy,2014,Female,82,58725
Italy,2014,Female,83,58725
Italy,2014,Female,84,58725
Italy,2014,Female,85,58725
Italy,2014,Female,86,58725
Italy,2014,Female,87,58725
Italy,2014,Female,88,58725
Italy,2014,Female,89,58725
Italy,2014,Female,90,58725
Italy,2014,Female,91,58725
Italy,2014,Female,92,58725
Italy,2014,Female,93,58725
Italy,2014,Female,94,58725
Italy,2014,Female,95,58725
Italy,2014,Female,96,58725
Italy,2014,Female,97,58725
Italy,2014,Female,98,58725
Italy,2014,Female,99,58725
Italy,2014,Female,100,58725
Italy,2014,Female,101,58725
Italy,2014,Female,102,58725
Italy,2014,Female,103,58725
Italy,2014,Female,104,58725
Italy,2014,Female,105,58725
Italy,2014,Female,106,58725
Italy,2014,Female,107,58725
Italy,2014,Female,108,58725
Italy,2014,Female,109,58725
Italy,2014,Female,110,58725
Italy,2014,Female,111,58725
Italy,2014,Female,112,58725
Italy,2014,Female,113,58725
Italy,2014,Female,114,58725
Italy,2014,Female,115,58725
Italy,2014,Female,116,58725
Italy,2014,Female,117,58725
Italy,2014,Female,118,58725
Italy,2014,Female,119,58725
Italy,2014,Female,120,58725
Italy,2014,Female,121,58725
Italy,2014,Female,122,58725
Italy,2013,Male,0,284196
Italy,2013,Male,1,284196
Italy,2013,Male,2,284196
Italy,2013,Male,3,284196
Italy,2013,Male,4,284196
Italy,2013,Female,0,268039
Italy,2013,Female,1,268039
Italy,2013,Female,2,268039
Italy,2013,Female,3,268039
Italy,2013,Female,4,268039
Italy,2013,Male,5,292373
Italy,2013,Male,6,292373
Italy,2013,Male,7,292373
Italy,2013,Male,8,292373
Italy,2013,Male,9,292373
Italy,2013,Female,5,275946
Italy,2013,Female,6,275946
Italy,2013,Female,7,275946
Italy,2013,Female,8,275946
Italy,2013,Female,9,275946
Italy,2013,Male,10,288692
Italy,2013,Male,11,288692
Italy,2013,Male,12,288692
Italy,2013,Male,13,288692
Italy,2013,Male,14,288692
Italy,2013,Female,10,270172
Italy,2013,Female,11,270172
Italy,2013,Female,12,270172
Italy,2013,Female,13,270172
Italy,2013,Female,14,270172
